video,seconds,fps,numFrame,rfps,subset,featureFrame
rcDMRGcJFew,158,30,4740,30,training,4740
epzkeCV7iKk,114,29,3306,29,validation,3306
fb90JfBhhFg,175,25,4375,25,training,4375
YRrzNIG_hW4,146,30,4380,30,training,4380
GmFR0sMmdjY,241,29,6989,29,training,6989
N7LmavxFnOA,153,25,3825,25,training,3825
JK43EGZmpT4,273,30,8190,30,validation,8190
MmXpcfNYxR8,195,29,5655,29,training,5655
A_VFRufFk5w,228,30,6840,30,training,6840
O0qH6Sw71Oc,76,30,2280,30,training,2280
UFKTuXRFjYM,595,30,17850,30,training,17850
YfGTBOTk-VE,410,30,12300,30,training,12300
9lFB5Tc4wPo,212,30,6360,30,training,6360
KRssr0Gcaxw,68,29,1972,29,training,1972
74upTteO-AI,112,30,3360,30,validation,3360
3cYcPMfSmD4,362,29,10498,29,validation,10498
qcqBOjvg5XA,489,30,14670,30,training,14670
dVPb161ToAY,117,30,3510,30,training,3510
w1sDY5P4sQI,103,29,2987,29,training,2987
9H1kcASDba4,156,29,4524,29,training,4524
KIAeYnZSEHk,118,30,3540,30,training,3540
C8jWldsMD1U,69,25,1725,25,training,1725
bpe5BXTqdqc,148,25,3700,25,training,3700
YUcf-_bxLTE,355,23,8165,23,training,8165
jG2CGMWmPQY,426,29,12354,29,training,12354
BHSrV4AKnSg,129,25,3225,25,training,3225
6r8qKEWfrzU,390,29,11310,29,training,11310
2jzyhOJHdB8,82,30,2460,30,validation,2460
wdLNTX8yj00,523,30,15690,30,testing,15690
LAZqgdpYOKM,159,29,4611,29,training,4611
lE-RKRNSG_c,93,25,2325,25,training,2325
4fxlPy6NcvU,107,25,2675,25,training,2675
EAz6WL7hsgI,163,29,4727,29,training,4727
mizsfy68DJo,87,29,2523,29,training,2523
dw9MXAMM4Jc,257,24,6168,24,training,6168
sQOQdBLHrLk,83,30,2490,30,training,2490
QODpD8DAONs,79,29,2291,29,validation,2291
T2XnQ4HKSVc,160,25,4000,25,validation,4000
o-23PoNTlRQ,69,29,2001,29,validation,2001
lM_5bQJu7tM,186,29,5394,29,training,5394
c5w5wSeawrU,132,25,3300,25,training,3300
2bSytG72_1c,435,23,10005,23,validation,10005
MWNEsu-xuS4,116,24,2784,24,training,2784
xanOrMuO5wY,119,24,2856,24,validation,2856
boLPTMR98PI,181,30,5430,30,training,5430
pLEbGD1preU,100,29,2900,29,training,2900
R9Zuf-ZcpVU,94,28,2632,28,validation,2632
iZWpgl28OIs,119,25,2975,25,training,2975
5ZVox0HgRCQ,70,29,2030,29,training,2030
KPUxPHrbFnY,119,25,2975,25,training,2975
MjgdC8J42lQ,180,29,5220,29,training,5220
VcTsWXOZMzQ,156,29,4524,29,training,4524
y14QyorrMLs,81,24,1944,24,training,1944
qiznKjsnt1U,154,25,3850,25,training,3850
LQ89dlGPni8,82,30,2460,30,validation,2460
ryINtWujhLs,371,30,11130,30,validation,11130
o60PUvM8dUs,518,29,15022,29,training,15022
ZmVZoflt5dE,119,30,3570,30,training,3570
KEYEmyDA6kE,306,29,8874,29,testing,8874
UrnVT4Elr-Y,595,30,17850,30,training,17850
ifrCGWzvP0c,173,30,5190,30,training,5190
4MvWxGd7LKc,335,30,10050,30,training,10050
LSaBzz0pZI8,69,29,2001,29,validation,2001
j4U-egQC2Uw,109,29,3161,29,training,3161
aaEY42imsqw,140,30,4200,30,training,4200
XRRSeQtzwnY,194,30,5820,30,validation,5820
6B1H1kG9Jag,146,29,4234,29,training,4234
ouLr8liqhxs,415,25,10375,25,training,10375
TQuEUQ4iqdg,207,29,6003,29,training,6003
LuMV9VOehXw,119,30,3570,30,testing,3570
tB3LqW46EWM,93,25,2325,25,training,2325
I5epcPAvPt0,353,30,10590,30,training,10590
vJd5idRRhX8,466,29,13514,29,training,13514
-qyfEXrn-cg,85,25,2125,25,training,2125
g6xcc085N_0,105,29,3045,29,training,3045
J3K7upnSNLw,86,29,2494,29,validation,2494
vgRCzDVi2rg,97,29,2813,29,training,2813
_akd-o3ppAE,255,29,7395,29,training,7395
MjuJQnnSpRU,101,29,2929,29,training,2929
fV039sAr_ow,416,30,12480,30,training,12480
7T8ZYhRrtE0,96,29,2784,29,validation,2784
4wnQXP3M2Q8,385,29,11165,29,validation,11165
jNmWK4eihOk,116,29,3364,29,testing,3364
VZLow3w1_Vw,80,29,2320,29,training,2320
62Rmxt7B8cw,156,29,4524,29,training,4524
k04LaoErFj4,284,30,8520,30,training,8520
br6J2M2gnOU,311,30,9330,30,training,9330
8roA54dpyWo,570,30,17100,30,testing,17100
Gp-0BtK1zIk,133,30,3990,30,training,3990
t9XSweEAgoc,180,30,5400,30,training,5400
0NLe2ZZVLvk,445,29,12905,29,training,12905
jF6K-vfO7kg,156,15,2340,15,testing,2340
k7R_fra-RN4,93,29,2697,29,training,2697
eQmceAeK2dY,120,29,3480,29,validation,3480
Top7uwEBAT4,150,30,4500,30,training,4500
kn0olxuJDfs,145,30,4350,30,training,4350
zGDU6fVlLgQ,182,29,5278,29,training,5278
wdeZxE-UV9g,205,30,6150,30,training,6150
oGhIFQY0hbQ,109,25,2725,25,testing,2725
j0ln2TpQI6I,78,30,2340,30,training,2340
z38Tabj9YiQ,193,25,4825,25,training,4825
DjTacx8JSys,542,18,9756,18,training,9756
2_9o3lVcG0U,82,30,2460,30,training,2460
kzUAUO_OG1M,239,30,7170,30,training,7170
gfInfVxdmaU,75,29,2175,29,validation,2175
n1mNPjaDTzM,194,25,4850,25,training,4850
ifp_K0q-PdA,113,30,3390,30,validation,3390
zBnchVmArKE,248,25,6200,25,validation,6200
8Kl4FXVz-lU,504,29,14616,29,training,14616
X7U4ocdhllI,125,30,3750,30,training,3750
PBpiFizasyw,80,29,2320,29,training,2320
cDHFl6trFMo,155,30,4650,30,training,4650
5Y8fUq-ibTA,288,29,8352,29,training,8352
s1XUQadaX9M,148,30,4440,30,training,4440
3yRcMaz3trg,219,29,6351,29,training,6351
ZJo0wrmDeEI,102,29,2958,29,training,2958
Mi73we588ro,148,30,4440,30,training,4440
3jMjtu2MTKY,230,30,6900,30,training,6900
NDkbjEYuP48,77,30,2310,30,training,2310
1p3o-Kh7TMs,214,30,6420,30,validation,6420
TMP3Rk0WkjQ,359,29,10411,29,validation,10411
ZhEBmzShvX0,238,25,5950,25,training,5950
AKhvWarZcsU,161,30,4830,30,training,4830
A-Hi1eZEPsg,100,23,2300,23,training,2300
TEXYw91lQuY,120,29,3480,29,training,3480
IcVB5AcLm8Q,464,23,10672,23,training,10672
hVGlg6wMFeA,94,30,2820,30,training,2820
geC636YQgs4,138,15,2070,15,validation,2070
pk-vOfQNMuk,126,29,3654,29,testing,3654
l1FjOQj4WiQ,161,30,4830,30,training,4830
FwF_uQ-mLTo,219,25,5475,25,training,5475
TuRAN4eXQM0,97,29,2813,29,training,2813
m5qEC0YePZk,83,25,2075,25,testing,2075
hW3hG9h4XMw,250,25,6250,25,training,6250
-bnXDBlR4jA,87,29,2523,29,training,2523
YIFZ6mIQdBg,125,29,3625,29,training,3625
63pwOWBhX0k,213,25,5325,25,training,5325
gie29e8kBds,191,30,5730,30,training,5730
SR8RIs7wNA4,87,30,2610,30,training,2610
A3P0I8vvACE,140,25,3500,25,training,3500
2bLRnfHPhSQ,521,30,15630,30,training,15630
9N8lvFg7JjM,169,29,4901,29,testing,4901
hgPkKjs77ZM,319,30,9570,30,validation,9570
728C8pFkGtE,583,30,17490,30,training,17490
ysEModQxnqk,143,29,4147,29,training,4147
9dtRkZWPUzo,340,29,9860,29,training,9860
ujJ_uUmLIYc,108,30,3240,30,training,3240
kbd6dEMWJps,200,30,6000,30,training,6000
mm5ThCpkT_Y,121,30,3630,30,training,3630
5COkCQTiXFs,131,25,3275,25,training,3275
cEtrhUH2MNg,116,29,3364,29,training,3364
w0see3aMphI,87,29,2523,29,validation,2523
tuvKkGWPHgg,111,25,2775,25,training,2775
S8cBIVSMAw4,600,30,18000,30,training,18000
idU6O2X5SFc,99,30,2970,30,training,2970
zrL4LmMYon0,78,29,2262,29,training,2262
uf35WjGhOHQ,95,29,2755,29,training,2755
Y63PLE4ODGc,143,29,4147,29,training,4147
zs2pzVR166g,212,30,6360,30,training,6360
YZEv-3kh-jQ,331,25,8275,25,validation,8275
izyoF0V1jpI,144,29,4176,29,training,4176
TXkaJazb8fc,571,29,16559,29,validation,16559
KaXdvu4fUzo,156,29,4524,29,training,4524
wJy2B6lefVc,510,29,14790,29,training,14790
3irC9Y_b7bA,134,15,2010,15,training,2010
3D7P9QRs5tY,547,30,16410,30,training,16410
CO7YIXJVbuo,131,29,3799,29,validation,3799
3k4COoXZwIE,98,29,2842,29,testing,2842
-1CsMwiT-Jo,90,30,2700,30,training,2700
6TDAVJMa32c,138,25,3450,25,testing,3450
KZpTWyjWfUw,100,25,2500,25,training,2500
lw_eWN8_FYE,143,29,4147,29,training,4147
ts3LwOWcsFU,119,24,2856,24,testing,2856
PyrKWvlFj-w,102,30,3060,30,validation,3060
Z0LpzmYo2JQ,157,29,4553,29,training,4553
RzpKj3cS7ok,144,29,4176,29,validation,4176
8tnoR2VkIBk,122,30,3660,30,training,3660
eBgYxMXrzIE,162,25,4050,25,training,4050
rxomN0_IxTU,252,29,7308,29,training,7308
ukkd_Eei6mg,502,23,11546,23,training,11546
rucqH22tuB8,127,29,3683,29,training,3683
lPfN1F437to,59,29,1711,29,training,1711
rdLu6npdqEg,54,29,1566,29,training,1566
ASw7C3Gf5yg,103,29,2987,29,validation,2987
9X3UqVTMEBQ,13,30,390,30,validation,390
noN35nW5gl4,15,29,435,29,training,435
2g5I1nAZKYw,76,30,2280,30,training,2280
fUPSyFhTI3M,68,29,1972,29,training,1972
6Nz6H7zH7CU,38,30,1140,30,training,1140
1T9UXaakzdI,27,30,810,30,validation,810
78hBAsZwFqA,71,29,2059,29,training,2059
CyguCFKSVE0,57,29,1653,29,training,1653
MISNMPu3THI,225,29,6525,29,validation,6525
wDh3nC_jH5c,183,29,5307,29,validation,5307
97YIHjV_bfc,14,25,350,25,testing,350
AuZ9JVEog34,181,30,5430,30,training,5430
QZgu7bc_w28,30,29,870,29,validation,870
_TaTatjxqD8,10,30,300,30,training,300
V3M59g2Ue0s,41,29,1189,29,training,1189
IR6CpWS1rpI,27,30,810,30,training,810
yeKHUM5DTR4,119,30,3570,30,training,3570
FHj4H2RIV2k,128,29,3712,29,validation,3712
LPN94DQdyQg,75,25,1875,25,validation,1875
k2ryu1u60U4,30,14,420,14,training,420
h4RPT6_2mqI,190,30,5700,30,training,5700
7Qaupo3b_os,134,25,3350,25,training,3350
-phXi_upd5g,31,29,899,29,training,899
d-bsLP2_NzA,90,30,2700,30,training,2700
jjLlbnaDBnE,17,29,493,29,validation,493
qGcZQxDGTrA,17,29,493,29,training,493
ByHoW1Q8kv4,71,29,2059,29,validation,2059
Kjlc_HcTGAM,296,29,8584,29,training,8584
1M5gz-V4Swk,64,30,1920,30,training,1920
sCA_mDKTjro,104,30,3120,30,testing,3120
KZbSLeiNAZo,153,29,4437,29,training,4437
ZEQ1uk93KqE,102,29,2958,29,training,2958
JxUtduqNBoI,57,29,1653,29,validation,1653
B2Pb6_1ezFI,246,30,7380,30,training,7380
WKgNGRLKlYY,110,30,3300,30,testing,3300
BwolxphtuRE,66,29,1914,29,validation,1914
M7WQzB55eHA,162,29,4698,29,training,4698
gz4b4nl4Rf0,19,25,475,25,training,475
t2gbmSqXwR0,44,23,1012,23,testing,1012
96XvIUgxpX8,87,25,2175,25,training,2175
8qjz_GsxtyE,121,30,3630,30,training,3630
1CAx6ezKhb8,37,29,1073,29,training,1073
x9Ngqz5i4iE,10,30,300,30,validation,300
99oGloByWM8,14,30,420,30,training,420
CZhLz8LTrEI,64,29,1856,29,training,1856
hIiAGBGHcJw,78,29,2262,29,testing,2262
SOmOw3-YedU,72,29,2088,29,training,2088
e4BJad_g2ww,53,29,1537,29,training,1537
llZUm1rWfwg,69,29,2001,29,training,2001
31mQTp51PSc,240,29,6960,29,validation,6960
IgfeJNhUJus,93,29,2697,29,training,2697
I3WSbHgcq48,15,29,435,29,training,435
0yZSxBrasdY,57,25,1425,25,training,1425
_0kD7JofeHA,54,29,1566,29,validation,1566
CZeJjZKwTkg,14,29,406,29,training,406
4LSAJIQ7RTk,157,30,4710,30,testing,4710
6daiD-Qk2kw,208,29,6032,29,training,6032
AbpTB9KnHDQ,79,29,2291,29,validation,2291
OK5FMofvHhY,197,30,5910,30,validation,5910
cYY1_7dz_Ew,212,29,6148,29,training,6148
MtJIkNx6ypM,85,25,2125,25,validation,2125
TIFi_V7uSv4,74,30,2220,30,training,2220
leMMVIb_7BI,306,25,7650,25,training,7650
MncO3_53-jk,139,29,4031,29,training,4031
X9VoJf2sIrY,192,30,5760,30,training,5760
61bdW_9RYBU,111,30,3330,30,training,3330
SXW2E6ZEYj8,59,30,1770,30,training,1770
HOD-_KA2T7w,126,25,3150,25,training,3150
pb5tPaikUCU,83,30,2490,30,validation,2490
PlrD5xzIcLI,296,25,7400,25,training,7400
BlhMJSNPBzA,15,23,345,23,training,345
5CTnU3tyllA,55,30,1650,30,validation,1650
tOsgpdt-Ztw,23,29,667,29,training,667
8sBhJ_hGz4Q,33,29,957,29,training,957
FbeUcjEoTxc,61,25,1525,25,training,1525
6zOFG0m1eL0,62,30,1860,30,training,1860
XLBs5eeyGnM,14,15,210,15,training,210
4gEgBH1Zg44,180,16,2880,16,validation,2880
7GtCn_N_17U,56,30,1680,30,training,1680
nrlSH0w43Ag,44,24,1056,24,training,1056
P6LEIVc1tLo,85,29,2465,29,training,2465
htkCo8TBSAo,87,30,2610,30,training,2610
-p-MnxOBMEM,122,29,3538,29,validation,3538
QGVc1222NTs,185,29,5365,29,validation,5365
4MlHPSGNJ8w,222,30,6660,30,training,6660
AyaeE4v3OW8,420,29,12180,29,training,12180
Ku76m1f2XCs,183,30,5490,30,training,5490
Gw8xCNHD8SU,217,29,6293,29,training,6293
ifK4oL4-c_s,154,25,3850,25,validation,3850
4wBeIUwS7lo,59,24,1416,24,training,1416
zbTYrDOXTus,182,29,5278,29,training,5278
TEQzDFBmfX8,129,29,3741,29,training,3741
rA1jnjyBnJs,147,25,3675,25,validation,3675
ExXm81jmNf4,50,30,1500,30,training,1500
TSGYdaoCEg8,92,30,2760,30,testing,2760
MAaKSHB22vU,173,25,4325,25,training,4325
lY5ZCuIWVDE,104,29,3016,29,training,3016
aJq_GEeHMBs,221,29,6409,29,training,6409
-eu3lYf4hq4,74,29,2146,29,training,2146
5CPEQJavY-Q,201,29,5829,29,training,5829
Mf7lZu7Hy_U,250,29,7250,29,validation,7250
uqimOYOQjJ8,151,29,4379,29,training,4379
axTTAaXDnk0,73,10,730,10,validation,730
qOH-oqyajOw,185,29,5365,29,training,5365
oKKpRU6X6zQ,52,29,1508,29,training,1508
gGW9ImxAs0Q,88,25,2200,25,training,2200
lc5Cu31wYN4,78,29,2262,29,validation,2262
4okXaPL5deo,13,30,390,30,training,390
KHxQomAI-RM,55,30,1650,30,training,1650
Hgdv77nONZE,61,9,549,9,training,549
VCZPt0Bch1c,109,30,3270,30,training,3270
ccF817CidWQ,26,20,520,20,training,520
Wm40xV9DKnc,56,29,1624,29,testing,1624
jkOC-0M2JSo,136,29,3944,29,training,3944
68_AOeQ5edw,72,30,2160,30,training,2160
XtSU1Sdcd2w,143,25,3575,25,validation,3575
oUvCKgwZNeQ,75,29,2175,29,training,2175
4zf9IdUIC5Q,579,25,14475,25,training,14475
b_LeGxoqdmA,108,25,2700,25,training,2700
2leMUc1cSXs,45,25,1125,25,training,1125
FD23bZ10bvs,262,29,7598,29,training,7598
kCJrfEgsAyE,120,30,3600,30,training,3600
DAKhvibvri4,86,16,1376,16,training,1376
fa3XVDX0f7s,59,30,1770,30,training,1770
s4zbaal88L8,92,30,2760,30,training,2760
yyIxj93VNyI,13,25,325,25,training,325
rt2GQqQcJaU,38,29,1102,29,training,1102
hzCrWSYawsU,94,29,2726,29,training,2726
svf5BWBzU_g,60,30,1800,30,training,1800
meKcqGZysMI,88,25,2200,25,training,2200
yjyMv3B3j9Q,90,30,2700,30,training,2700
kak92DIRUC8,125,30,3750,30,training,3750
oHruUPeVt9o,65,29,1885,29,training,1885
3n_31FLxwl4,77,29,2233,29,training,2233
53l7Dyeo854,65,29,1885,29,training,1885
DKvTR6lmABI,91,30,2730,30,testing,2730
hUCaYiUU7Ds,16,29,464,29,validation,464
4EtHckLqu7k,195,30,5850,30,validation,5850
OyboDK4mSmY,63,30,1890,30,training,1890
_ccHU4YPpQg,88,30,2640,30,training,2640
KL9qRgvIOWg,139,29,4031,29,training,4031
qIw4yhFEy5E,156,29,4524,29,validation,4524
HhToilWH8v4,38,30,1140,30,training,1140
a_YuxlMUpVw,92,30,2760,30,training,2760
4zhlvwfJsKs,46,30,1380,30,training,1380
wk2DSGckbuE,111,29,3219,29,testing,3219
gkL8YQWBpRI,258,30,7740,30,training,7740
4r78m1HumWA,40,25,1000,25,training,1000
_mV6Y1Vsjrg,154,29,4466,29,training,4466
a8c_VGysKs8,546,25,13650,25,validation,13650
m4A0Ao2O-Vw,88,29,2552,29,training,2552
mVplc7Lh82A,217,30,6510,30,training,6510
VOvliIDHDvo,548,29,15892,29,validation,15892
Lo8ofOrpbSc,578,18,10404,18,training,10404
0jarExqTgq8,101,29,2929,29,training,2929
P7PIagbzgIU,46,30,1380,30,training,1380
FBVx4LHjYSk,145,25,3625,25,validation,3625
rQ8N2SdEkXM,61,29,1769,29,training,1769
jUbB9KQjFOk,147,24,3528,24,training,3528
CaVGChu_J5g,181,29,5249,29,training,5249
UcPohxSagIw,254,29,7366,29,validation,7366
yajuh9Odl6o,87,23,2001,23,validation,2001
4to6c_djj7o,19,30,570,30,training,570
6Rt9broHzlU,35,29,1015,29,training,1015
2mlncaQ5_Jo,91,25,2275,25,training,2275
-trT97tkrj0,105,29,3045,29,training,3045
Ys-cTZ7jh8o,154,29,4466,29,training,4466
99oKgBgW04c,81,30,2430,30,training,2430
ycY8rRgA3Og,49,29,1421,29,training,1421
h1OCpuJzbGw,63,30,1890,30,training,1890
IBcun4TSEeE,51,30,1530,30,training,1530
-yeubZic84E,57,15,855,15,training,855
HUN2D4pBO-U,60,10,600,10,validation,600
RDF_uEWplpI,68,30,2040,30,validation,2040
RdOw1rKYzv4,126,30,3780,30,training,3780
wjH8pfo67Bc,149,24,3576,24,validation,3576
ntGbnpSBJJk,63,29,1827,29,training,1827
r4ZjMziUJkM,28,25,700,25,testing,700
j-9LgY30n_U,9,30,270,30,training,270
DIWJN1BDHNg,125,30,3750,30,validation,3750
UDFclxjwggU,179,29,5191,29,training,5191
nywQGZ9JfTE,19,10,190,10,training,190
GU0K7P0zXpA,120,29,3480,29,training,3480
aPAEuw3_DiM,18,25,450,25,validation,450
tEMcLjqmTD4,47,30,1410,30,training,1410
zFbFTIOSc8U,55,30,1650,30,training,1650
W0B7vY9PAqs,122,29,3538,29,testing,3538
AJWjt5HImT0,277,29,8033,29,validation,8033
duCXD9bZRIY,180,30,5400,30,validation,5400
zTdQu0h7fAM,80,25,2000,25,validation,2000
FiUM2bogjNg,73,30,2190,30,training,2190
I3UbCVwlsZ4,85,29,2465,29,training,2465
eK8k8TrNyG4,67,30,2010,30,validation,2010
VbDtwbVwAUE,180,29,5220,29,validation,5220
d_QKsdBsEFg,66,29,1914,29,training,1914
G2RdIrbwtmE,79,29,2291,29,training,2291
ej9ToXidK10,167,25,4175,25,training,4175
w9DyWV2--d0,122,29,3538,29,training,3538
Yc4l3t3mMjw,92,29,2668,29,validation,2668
jIrgWwi12o0,52,30,1560,30,validation,1560
2cdCZZ1akRQ,82,30,2460,30,testing,2460
qVi8zLicUJY,26,30,780,30,validation,780
80cN_p84gkI,121,25,3025,25,training,3025
QeSmviUKVT4,103,29,2987,29,training,2987
AMyRe-3FitM,78,15,1170,15,training,1170
SEOeybef1Mg,154,30,4620,30,training,4620
x3tG0RKPaNI,302,29,8758,29,testing,8758
IfK7KtK6-6U,212,30,6360,30,training,6360
QHpaUwfhrRI,252,30,7560,30,training,7560
1bAQfIrhtHo,180,30,5400,30,validation,5400
6ULYZwaJiCY,203,29,5887,29,training,5887
YU4HGND9dYE,380,25,9500,25,training,9500
lI7AbUlInVM,158,30,4740,30,training,4740
60SZ7Hk0wdQ,161,30,4830,30,training,4830
qguAehtTsJs,12,9,108,9,validation,108
iH8CusW_M4Q,19,30,570,30,training,570
wzqmruOM-g0,62,30,1860,30,training,1860
r9FK12j8oz4,155,25,3875,25,training,3875
ZLPgKsfyIiM,152,29,4408,29,training,4408
6yuchzb-06w,67,30,2010,30,training,2010
Q101SroxZYw,68,25,1700,25,training,1700
A0E6geAq1k8,200,25,5000,25,training,5000
9n6m2fVVBQg,74,6,444,6,training,444
aznhUrqrBGg,107,29,3103,29,training,3103
IiMhqbR41Rc,230,25,5750,25,training,5750
8KCQrLA3UKw,88,23,2024,23,training,2024
LQB32S2pxxQ,230,30,6900,30,training,6900
2zwhwfIjymc,181,30,5430,30,training,5430
HxMxiILt3UY,151,29,4379,29,validation,4379
zwjuedhcjC0,36,29,1044,29,training,1044
PGs8gklgKT0,516,25,12900,25,training,12900
7Fe1fsZ2Wd8,91,30,2730,30,testing,2730
myeBX0mn-NY,335,29,9715,29,training,9715
sBGedWAbOSg,184,25,4600,25,training,4600
wtscGl4e7hI,210,25,5250,25,training,5250
LHPx7AiTQeY,211,24,5064,24,training,5064
5q8H0PwW_BY,30,29,870,29,training,870
OynjvYugXwg,89,23,2047,23,validation,2047
qR_4OSenQQs,25,29,725,29,validation,725
GHb6bTSH8sg,110,29,3190,29,training,3190
Iw_GsuF_PXM,246,30,7380,30,training,7380
sd313vn5Thw,251,30,7530,30,validation,7530
U0Fv_Jk5ABo,68,30,2040,30,testing,2040
QvTqRVSQF-c,74,29,2146,29,training,2146
kn4PClaII-I,137,29,3973,29,training,3973
i4Z1r8k_YvY,21,25,525,25,training,525
azZi4iIno_4,71,29,2059,29,training,2059
a7GiDmtYoiw,212,23,4876,23,training,4876
XoVbwh4do2g,55,30,1650,30,training,1650
GIsjK6nD9Xg,107,30,3210,30,training,3210
qLMhRklDXBs,164,25,4100,25,testing,4100
u0pv3I7tLNU,91,29,2639,29,training,2639
bruAOPbPTwQ,28,30,840,30,testing,840
ItnMwSI3y0Q,60,29,1740,29,training,1740
5Zz-O_jqnOU,300,15,4500,15,validation,4500
eYwdpZCz9Xg,175,30,5250,30,training,5250
qjPdI6eCNgs,350,30,10500,30,training,10500
NJZRG_smv_Y,20,29,580,29,training,580
aJgq40fA69I,598,30,17940,30,training,17940
MKyrXju_zqw,33,29,957,29,training,957
c5u6Wnvjv5E,120,29,3480,29,training,3480
ec9TH7S1U_A,20,13,260,13,training,260
Im5xg5pYV3U,46,29,1334,29,training,1334
HcmKWBtAc7o,24,29,696,29,training,696
Azmc8uITV6Y,225,30,6750,30,training,6750
hFIC964SJn8,57,23,1311,23,validation,1311
nCtiXncf5C8,62,24,1488,24,validation,1488
0dp5JJGbcyQ,18,25,450,25,training,450
c_wmGdx0_mQ,49,24,1176,24,training,1176
cGME0iaCqUs,31,30,930,30,validation,930
Isaxb31JeWc,28,30,840,30,training,840
6JFTUNe6mLo,408,30,12240,30,training,12240
R6ERGOcpx_k,195,25,4875,25,validation,4875
TQ74vog36eY,263,29,7627,29,training,7627
Itrk6hWeg2M,23,29,667,29,validation,667
FmQG3xvKCh4,19,30,570,30,validation,570
_OZXdzCdJHU,42,30,1260,30,validation,1260
UZW0kzYFjr8,156,29,4524,29,testing,4524
Qe9-SRTG5pY,190,25,4750,25,training,4750
NsIyzcx57QQ,183,29,5307,29,training,5307
iqxGsa4GTys,66,30,1980,30,training,1980
BoeM1KK6WWA,316,30,9480,30,validation,9480
79-yMLX1sQs,282,29,8178,29,training,8178
ZHmCmrf9IQA,106,30,3180,30,training,3180
UVdCaYK7IFk,101,29,2929,29,testing,2929
8wl8ZxAaB2E,238,25,5950,25,training,5950
C0QVCBlM0lM,455,29,13195,29,training,13195
jdftO1UIp-o,202,29,5858,29,training,5858
bwMyLX1ZJaY,591,25,14775,25,validation,14775
OfBlE9JN6zI,289,24,6936,24,training,6936
YlShOP099YA,247,23,5681,23,validation,5681
epcS2rYwfPA,237,30,7110,30,training,7110
sZnZ3cmDU8I,588,29,17052,29,training,17052
BWBQJqCA9nU,117,30,3510,30,training,3510
7SX5ZrEoGJk,133,30,3990,30,validation,3990
rKMBsEWuXoo,530,30,15900,30,validation,15900
KfDKc4aq62E,549,29,15921,29,validation,15921
8cws_8tDTDg,100,29,2900,29,training,2900
Mh7Ljq4sjRE,107,29,3103,29,training,3103
RdHfyNCxmRs,203,25,5075,25,validation,5075
Gsirk1F8Z9U,170,29,4930,29,training,4930
Afy2WhiyKdI,96,25,2400,25,training,2400
76lw-Zwa9Z0,82,30,2460,30,training,2460
3WOPJl490c0,454,14,6356,14,testing,6356
1SRnUAc3KgM,86,13,1118,13,validation,1118
MJWs3uNWczM,466,30,13980,30,training,13980
B-7hRBJeSO0,156,29,4524,29,training,4524
_a-ixranScY,248,12,2976,12,validation,2976
5TOW9UaCrkU,228,30,6840,30,training,6840
b6xuColulm0,94,30,2820,30,validation,2820
6tgsWTda0wo,78,28,2184,28,training,2184
E3k971Hr4OA,141,29,4089,29,training,4089
WR5FI0rh2cQ,118,30,3540,30,training,3540
f2ud81dArkU,180,29,5220,29,testing,5220
P9D7Wyas7lY,76,30,2280,30,training,2280
-SInGoFL_yc,417,25,10425,25,training,10425
gWtwxurMJNQ,170,29,4930,29,training,4930
4ipaQpiT_Uo,122,30,3660,30,training,3660
L8fzJpxov5M,266,30,7980,30,training,7980
vsNvmAHRarM,397,30,11910,30,training,11910
1aqGp_6Go2s,191,25,4775,25,training,4775
g0Vj7ialE2A,223,25,5575,25,training,5575
thwyn4sYOXU,216,24,5184,24,training,5184
sGiLwFEUVEc,233,29,6757,29,training,6757
ZHY-gg1pyyg,215,30,6450,30,training,6450
f81hzTGBuzE,168,25,4200,25,training,4200
yv_rtEC0NCI,285,23,6555,23,validation,6555
0-CLehXle7o,81,29,2349,29,training,2349
S_00zDUWkhs,466,25,11650,25,training,11650
vZGG9SSZAVE,125,14,1750,14,training,1750
MPqTANb15mg,403,30,12090,30,validation,12090
O2NHxHJrJbQ,134,30,4020,30,validation,4020
CoTdzSpENb4,137,29,3973,29,training,3973
yiqCbOSZNWc,145,30,4350,30,validation,4350
fABdBidpnpQ,270,30,8100,30,training,8100
KdWrVkUw73w,357,30,10710,30,training,10710
6WTwkezRWf0,122,30,3660,30,training,3660
HhxbqyTbZpk,302,30,9060,30,training,9060
VDlVhkjl90s,228,15,3420,15,validation,3420
vD-6TNm3ggk,207,29,6003,29,validation,6003
FMAO4ESe4eQ,152,30,4560,30,validation,4560
OG6J0P1Sj8c,280,29,8120,29,training,8120
VoAg8IlUzx0,157,25,3925,25,testing,3925
S3YNbDJNJiw,105,7,735,7,testing,735
y4fkARHl_-U,84,29,2436,29,training,2436
Bm28OhY4uOw,221,29,6409,29,testing,6409
Ds_p3eWU6NA,241,29,6989,29,training,6989
